[Roles]
430	携手作战
431	众生平等
432	满天花雨
433	被刺大师
434	孤军奋战
435	蕙质兰心
436	武学奇才
437	博览群书
438	华佗圣手
439	修罗再世
440	歌神
441	琴魔
442	琴弦剑气
443	外家硬功
444	厄难毒体
445	华山浪子
446	铁面无私
447	光明磊落
448	北冥神功
449	盖世神拳
450	逍遥无极
451	刀剑双绝
452	勇不可当
453	化功大法
454	暗夜飘香
455	千王之王
511	拳皇
512	劍聖
513	飞龙探云手
514	同舟共济
515	魔王降世
516	卑鄙小人
517	蛇皮走位
518	王霸之气
519	卧云剑仙
520	精打细算
521	千杯不醉
522	睚眦必报
523	战个痛快
524	华佗再世
525	翻江倒海
526	遮风挡雨
527	相貌平平
528	位面之子
529	天选之人
530	武林名宿
531	武林至尊
532	心剑无痕
533	武学鬼才
534	气尽功涨
535	战意浓郁
536	北冥真气
537	不死之身
538	蓄势以待
539	推推棒
540	手到擒来
541	净化清涟
542	以柔克刚
543	剑气纵横
544	青莲剑仙
545	食神
546	擒龙手
547	邪王真眼
548	表面兄弟
549	同归于尽
550	蛊毒
[Neigong]
60001	逍遥雁行式	0
60002	小无相功	0
60003	逍遥鹏飞式	0
60004	大湿婆密咒	0
60005	日月神功	0
60006	侠隐诀	0
60007	心合意气流	0
60008	冰火玄功	0
60009	龙腾豹变	0
60010	天罡功	0
60011	八卦心法	0
60012	千仞诀	0
60013	毒龙功	0
60014	七弦神功	0
60015	武当九阳神功	0
60016	武当九阳玄功	0
60017	降魔功	0
60018	神剑诀	0
60019	天山心法	0
60020	少林九阳功	0
60021	峨嵋九阳功	0
60022	霹雳心法	0
60023	金风心法	0
60024	清心普散咒	0
60025	五毒宝典	0
60026	兽王功	0
60027	九纹龙啸功	0
60028	忘忧心法	0
60029	太易星辰诀	0
60030	万物皆数	0
60031	飞燕功	0
60032	隐元韬晦诀	0
60033	日月无相	0
60034	清心诀	0
60035	紫霞神功	0
60036	血刀经	0
60037	野拳神功	0
60038	莲花经	0
60039	金刚不坏体	0
60040	罗汉降魔功	0
60041	修罗心法	0
60042	华陀医典	0
60043	道生一	0
60044	玉女心法	0
60045	龙蛰功	0
60046	金蛇宝典	0
60047	如月宝鉴	0
60048	灵飞经	0
60049	地煞无极功	0
60050	沧海一笑	0
60051	白首太玄经	0
60052	九阳神功	0
60053	洗髓经	0
60054	东方宝典	0
60055	金雁功	0
60056	虎啸功	0
60057	禅宗莲华功	0
60058	吸星大法	0
60059	太极神功	0
60060	易筋经	0
60061	明玉功	0
60062	九阴飞絮	0
60063	先天功	0
60064	蛟龙翻江	0
60065	倚天屠龙功	0
60066	意寒神功	0
60067	混元功	0
60068	药王神篇	0
60069	十王走马势	0
60070	星宿心法	0
60071	声无哀乐	0
60072	化功大法	0
60073	龙象般若功	0
60074	苗蛊毒功	0
60075	玄冥神功	0
70001	北冥无相功	0
70002	冷泉映月	0
70003	化功大法	0
70004	紫霞功	0
70005	神农琉璃功	0
70006	绣春刀阵	0
70007	天罗地网势	0
70008	莲花落阵	0
70009	行天功	0
70010	金风心法	0
70011	天剑诀	0
70012	绝刀势	0
70013	天山有雨	0
70014	三苦神功	0
70015	易筋经	0
70016	太极神功	0
70017	降龙神功	0
70018	万剑归宗	0
70019	龙象般若功	0
70020	霸秦神功	0
70021	蛇虿大法	0
70022	吞吐诀	0
70023	酩酊诀	0
70024	九九神功	0
70025	六合功	0
70026	八部龙神阵	0
70027	甲贺忍法帖	0
70028	梵天造化功	0
70029	葵花宝典	0
70030	孔雀密咒	0
70031	旱魃奇毒	0
70032	尸控	0
70033	九阴真经残篇	0
70034	血海魔功	0
70035	九阴残经	0
70036	天邪神功	0
70037	玄冥神功	0
70038	寒蝠大阵	0
70039	无间大法	0
70040	苗蛊毒功	0
70041	妄魂三绝	0
70042	杀神七诀	0
70043	阴阳双生大法	0
70044	幽冥之息	0
70045	兽性大发	0
70046	泼猴拜观音	0
70047	魔高一丈功	0
70048	三千若水	0
70049	柳生新阴流	0
70050	无妄神功	0
70051	魔音穿脑	0
70052	莲花落阵	0
70053	天剑阵	0
70054	绝刀阵	0
70055	天羽阵	0
70056	唐门镖阵	0
70057	八卦阵	0
70058	七剑大阵	0
70059	血鲨阵	0
70060	修罗怒杀阵	0
70061	雌雄龙虎阵	0
70062	紫霞大阵	0
70063	铜人刀阵	0
70064	铜人棍阵	0
70065	铜人拳阵	0
70066	江湖内功	0
70067	武林内功	0
70068	侠客内功	0
70069	正气诀	0
70070	连山诀	0
70071	梯云纵	0
70072	玄女经	0
70073	真武蛇阵	0
70074	真武龟阵	0
70075	七截阵头	0
70076	天雪功	0
70077	九阴总纲	0
70078	左右互搏之术	0
70079	金翼神功	0
70080	雷霆心法	0
70081	神龙密咒	0
70082	密宗心法	0
70083	武林群侠传	0
70084	居合道	0
70085	强化肉体	0
70086	烈日诀	0
70087	战斗演舞曲	0
70088	鼎心无量功	0
70089	嫁衣神功	0
70090	闭穴功夫	0
70091	少林铁布衫	0
100001	轮墓	0
100002	九转玄功	0
100003	飛天御劍流	0
100004	冰火玄功	0
100005	易筋經	0
100006	九阴真经	0
100007	八荒六合唯我独尊功	0
100008	北冥神功	0
100009	無相神功	0
100010	九阳真经	0
100011	移弦夺魄决	0
100012	逆转心经	0
100013	贪狼无极功	0
100014	无意功	0
100015	落雁无痕	0
100016	洗髓经	0
100017	暗夜飘香	0
100018	乾坤大挪移	0
100019	碧海潮生曲	0
[Routine]
100001	一刀起程	0
100002	走剑行刀	0
100003	刀山剑岳	0
100004	阴错阳差	0
100005	摩诃无量	0
100006	幽冥十三式	0
100007	坎离水火剑	0
100008	抖鳞虎扑式	0
100009	古月照今尘	0
100010	水浒英雄掌	0
100011	鹏飞千里	0
100012	天山六阳掌	0
100013	天山折梅手	0
100014	四通八达	0
100015	太极拳	0
100016	开太极	0
100017	天罡拳	0
100018	当贯日月	0
100019	苍天有极	0
100020	见人伸手	0
100021	亢龙有悔	0
100022	龙战于野	0
100023	百花错拳	0
100024	猴三破桃式	0
100025	醉拳	0
100026	螳螂捕蝉	0
100027	劈卦神拳	0
100028	无相劫指	0
100029	多罗叶指	0
100030	大金刚拳	0
100031	石破天惊拳	0
100032	铁掌	0
100033	野球拳	0
100034	万佛朝宗	0
100035	化骨绵掌	0
100036	八卦游身掌	0
100037	缠丝八爪	0
100038	火焰刀	0
100039	八仙指路	0
100040	一阳指	0
100041	六脉神剑	0
100042	拜月七诀	0
100043	九阴白骨爪	0
100044	鹰爪功	0
100045	落英神剑掌	0
100046	兰花拂穴手	0
100047	霹雳刀法	0
100048	三千雷动	0
100049	八卦刀法	0
100050	震字诀	0
100051	乱环式	0
100052	春风快意刀	0
100053	船过水无痕	0
100054	崩云刀法	0
100055	破浪千雪	0
100056	血刀狂杀	0
100057	冥鲲斩	0
100058	残存亦末路	0
100059	族庖月更刀	0
100060	天涯明月刀	0
100061	推天献印	0
100062	蚩尤刀法	0
100063	魔刀七杀	0
100064	快雪时晴刀	0
100065	八方藏刀式	0
100066	燃木刀法	0
100067	狂风刀法	0
100068	十殿阎罗刀	0
100069	阴法渡冥河	0
100070	井中八法	0
100071	浪花斩铁势	0
100072	毒龙刀法	0
100073	慈悲刀法	0
100074	东麟西爪剑	0
100075	冰心剑法	0
100076	凝柔剑法	0
100077	金顶剑法	0
100078	情意七剑	0
100079	太极剑法	0
100080	绕指柔剑	0
100081	太极化清	0
100082	观清百景剑	0
100083	幽谷飞涧	0
100084	鹤翼苍穹	0
100085	天羽奇剑	0
100086	天山幻影剑	0
100087	吞浪剑势	0
100088	潇湘水云	0
100089	天子剑术	0
100090	龙泣剑	0
100091	七绝剑术	0
100092	龙虎啸	0
100093	泰山崩	0
100094	镇五岳	0
100095	易剑道	0
100096	越女剑术	0
100097	独孤九剑	0
100098	辟邪剑法	0
100099	流星飞坠	0
100100	玉女剑法	0
100101	夺命三仙剑	0
100102	饮中八仙剑	0
100103	天外飞仙	0
100104	无双无对	0
100105	无招胜有招	0
100106	连城剑法	0
100107	金蛇剑法	0
100108	天龙八部剑	0
100109	堪舆剑	0
100110	苗家剑法	0
100111	心合意气流	0
100112	飞燕返	0
100113	大千世界	0
100114	牙突	0
100115	八艘飞	0
100116	毒龙七尾	0
100117	毒龙追魂	0
100118	万毒入化	0
100119	软红蛛索	0
100120	银蛇千转	0
100121	万蛇狂舞	0
100122	百兽之境	0
100123	神农百草术	0
100124	药王锄法	0
100125	九黎杀天	0
100126	七弦奏天南	0
100127	弦箫东南飞	0
100128	重峦复嶂曲	0
100129	十面埋伏曲	0
100130	百鸟朝凤曲	0
100131	碧海潮声曲	0
100132	玉萧剑气	0
100133	笑傲江湖曲	0
100134	子母天钩	0
100135	幻尘七诛	0
100136	无定飞环	0
100137	燕子刺	0
100138	乳燕归巢	0
100139	荆轲武诀	0
100140	聂隐剑	0
100141	化功大法	0
100142	催魂蚀心	0
100143	阴风啸岳	0
100144	金针渡劫	0
100145	清莲印法	0
100146	静莲蝶雨	0
100147	点血截脉	0
100148	神农济世	0
100149	周髀十算	0
100150	占事略诀	0
100151	叶落知秋	0
100152	神曲但丁	0
100153	烟雾弥漫	0
100154	鳄鱼的眼泪	0
100155	戏子无义	0
100156	紫翎霓裳舞	0
100157	流风回雪	0
100158	神龙天舞脚	0
100159	狂风骤雨	0
100160	咬杀	0
100161	龙腾江海	0
100162	佛山无影脚	0
100163	虎鹤双形腿	0
100164	如影随形腿	0
100165	风神腿	0
100166	地煞绝命腿	0
100167	龙吞暴	0
100168	满天花雨	0
100169	小李飞刀	0
100170	生死符	0
100171	业火红莲	0
100172	血夜隐	0
100173	夜叉探海	0
100174	奇毒天镖	0
100175	星梭手法	0
100176	飞燕连环手	0
100177	风魔手里剑	0
100178	摘星九影	0
100179	飞星掷	0
100180	爆破陷阱	0
100181	含沙射影	0
100182	千九掷	0
100183	逍遥扇	0
100184	桃花扇	0
100185	天龙八部功	0
100186	余音绕梁	0
100187	狂风迅雷功	0
100188	意乱情迷	0
100189	花开四季	0
100190	弹指神通	0
100191	九龙攀云	0
100192	六扇棍法	0
100193	不动明王棍	0
100194	禅意自在棍	0
100195	风随白云飞	0
100196	达摩武诀	0
100197	大闹天宫	0
100198	疯魔棍法	0
100199	灵蛇杖法	0
100200	大须弥山棍	0
100201	天下无狗	0
100202	醉卧乾坤	0
100203	一醉逍遥	0
100204	天王枪法	0
100205	回马枪	0
110001	银月勾魂	0
110002	七宝天岚	0
110003	日月星尘	0
110004	银月勾魂	0
110005	游龙剑术	0
110006	龙游浅水	0
110007	飞龙在天	0
110008	傀线击	0
110009	操尸术	0
110010	尸毒瘴气	0
110011	散魂血爪	0
110012	噬血	0
110013	寒蝠神掌	0
110014	只手遮天	0
110015	玄冥双行	0
110016	千军万马刀	0
110017	曼荼罗轮舞	0
110018	六道圆满	0
110019	孔雀真言	0
110020	罗煞追魂枪	0
110021	屠牛药叉	0
110022	蚩尤毒掌	0
110023	生死判	0
110024	生死无常	0
110025	阎王索命	0
110026	哭嚎钩	0
110027	万兽刀法	0
110028	战国杀	0
110029	影分身幻杀	0
110030	红袖添香	0
110031	虎咬	0
110032	虎撕	0
110033	五虎断门刀	0
110034	三才剑术	0
110035	通臂拳	0
110036	罗汉伏魔棍	0
110037	罗汉拳	0
110038	武当剑术	0
110039	干三连	0
110040	莲花棍法	0
110041	四大美人曲	0
110042	七弦剑意	0
110043	飞瀑连天诀	0
110044	问情	0
110045	青龙刀法	0
110046	狂风剑术	0
110047	阴阳极刀	0
120001	龙擒功	0
120002	独尊龙王诀	0
120003	龙图山河啸	0
120004	摧魂百毒掌	0
120005	离魂七步手	0
120006	杯弓蛇影	0
120007	绞杀术	0
120008	迷情大法	0
120009	暴拳	0
120010	咬杀	0
120011	天鬼毒	0
120012	厄难毒气	0
120013	吞食天地	0
120014	龙吞暴	0
120015	牛饮	0
120016	甩酒壶	0
120017	虎爪绝户手	0
120018	鹰指功	0
120019	千九掷	0
120020	灌骰八打	0
120021	空明拳	0
120022	三花聚顶掌	0
120023	青龙啸天	0
120024	堪舆剑	0
120025	白虹贯日	0
120026	涅盘火焰刀	0
120027	孽镜沉暮	0
120028	八方藏刀式	0
120029	缠身摘心刀	0
120030	闭门铁扇刀	0
120031	千本千鸟	0
120032	草薙剑	0
120033	洪家铁线拳	0
120034	力劈华山	0
120035	挑衅	0
120036	凶焰	0
120037	移弦夺魄	0
120038	厉魔夺魂	0
120039	戮魂七诛	0
120040	蛇咬	0
120041	荒咬	0
120042	蛇咬	0
120043	荒咬	0
120044	毒咬	0
120045	狂风剑术	0
120046	暗度陈仓	0
120047	狂风暴雨	0
120048	阴极刀	0
120049	阳极刀	0
120050	阴阳绝刀	0
120051	噬咬	0
120052	狂咬	0
120053	少林刀法	0
120054	少林棍法	0
120055	少林长拳	0
120056	天鬼爪	0
120057	玄龙印	0
120058	厄鬼冲	0
120059	牙突	0
120060	神农除瘴	0
120061	口试百药	0
120062	斩马刀法	0
120063	万马奔腾	0
120064	狼牙棒法	0
120065	狼牙风风棒	0
120066	狂咬	0
120067	撕心裂肺	0
120068	熊抱	0
120069	撕裂	0
120070	鳄齿咬噬	0
120071	鳄口饕餮	0
120072	天剑诀	0
120073	万剑诀	0
120074	七剑诛	0
120075	霍家迷踪腿	0
120076	怀中抱月	0
120077	抽鞭打虎式	0
120078	庐山升龙霸	0
120079	千里不留行	0
120080	阴寒掌风	0
120081	冻魂蚀骨	0
120100	江湖刀法	0
120101	江湖锤法	0
120082	华山剑术	0
120083	无边落木	0
120084	夺命三仙剑	0
120085	天外游龙	0
130001	勾魂夺魄	0
130002	九阴白骨爪	0
130003	无风起浪	0
130004	江湖长拳	0
130005	噬天白幡	0
130006	迅雷剑法	0
130007	生死符	0
130008	冰肌玉骨	0
130009	豹踢连环	0
130010	一指乾坤	0
130011	扶摇直上	0
130012	猛虎落地势	0
130013	虎啸山河	0
130014	少林愈气诀	0
130015	摧心爪	0
130016	绝命爪	0
140001	修罗灭	0
140002	修罗歼	0
140003	修罗霸	0
140004	珠花扬舞	0
140005	飞沙走石	0
140006	高山流水	0
140007	胡笳十八拍	0
140008	春江花月夜	0
140009	十面埋伏	0
140010	金鵰鹏飞	0
140011	金翼展翅	0
140012	一鸣惊人	0
140013	毒龙探海	0
140014	断魂蚀骨	0
140015	化功毒掌	0
140016	青龙摆尾	0
140017	流星赶月	0
140018	惊天槌	0
140019	动地槌	0
140020	一指惊风	0
140021	一指骇浪	0
140022	佛山铁线拳	0
140023	佛山无影脚	0
140024	醉酒拨臂连环踢	0
140025	醉酒提壶力千钧	0
140026	弹腰献酒醉当步	0
140027	星雨漫天	0
140028	星火燎原	0
140029	披星戴月	0
140030	点血截脉	0
140031	千金方	0
140032	搜魂	0
140033	销魂	0
140034	忘魂	0
140035	桃之夭夭	0
140036	春风拂面	0
140037	号令天下	0
140038	莫敢不从	0
140039	千毒万蛊	0
140040	金蛇缠身	0
140041	长虹经天	0
140042	虹光乍现	0
140043	虹彩七变	0
140044	长虹经天	0
140045	虹光乍现	0
140046	虹彩七变	0
140047	长虹经天	0
140048	横扫千军	0
140049	全军破敌	0
140050	天下太平	0
140051	鬼袭	0
140052	丝缠	0
140053	残殇	0
140054	六扇门刀法	0
140055	玄阴神爪	0
140056	九阴神爪	0
140057	梵天锤	0
140058	摩诃无量	0
140059	鲛杀刀	0
140060	雾隐扬鲨	0
140061	水龙雷火弹	0
140062	鲛杀刀	0
140063	雾隐扬鲨	0
140064	巨啄击	0
140065	金爪夺睛	0
140066	巨啄连击	0
140067	乱石崩云	0
140068	惊涛裂岸	0
140069	阳奉阴违	0
140070	阴惨阳舒	0
140071	阴阳交错	0
140072	地魁通幽	0
140073	地煞驱神	0
140074	地辟吞刀	0
140075	坎离水火剑	0
140076	摘星九影	0
140077	万兽刀法	0
140078	万兽刀法	0
140079	狮子吼	0
140080	残存亦陌路	0
140081	辟邪剑法	0
140082	逍遥御风	0
140083	重剑无锋	0
140084	大巧不工	0
140085	地痞刀法	0
140086	虚守实发掌中穷	0
140087	林冲策马鞭	0
140088	宋江怒荡寇	0
140089	天雪指	0
140090	流云指	0
140091	金刚锤	0
140092	火神炮	0
140093	杨家枪法	0
140094	横扫千军	0
140095	猴爪	0
140096	猴爪	0
140097	猴三抓桃式	0
140098	脏猴爪	0
140099	大力猴爪	0
140100	风魔刀	0
140101	急救	0
140102	千蛛万毒手	0
140103	独孤九剑	0
140104	无招胜有招	0
140105	万紫千红	0
140106	兄弟相逢三碗酒	0
140107	全真剑法	0
140108	霹雳雷火弹	0
140109	霹雳九天雷	0
140110	空明拳	0
140111	金鹏式	0
140112	天魔解体	0
140113	日月天魔鞭	0
140114	江上弄笛	0
140115	飞燕穿柳	0
140116	扫荡群魔	0
140117	醉拳	0
140118	破虏令	0
140119	满天流星	0
140120	天龙八部功	0
140121	九阴龙爪功	0
140122	神龙腿法	0
140123	不动一剑痕	0
140124	狂龙逆斩	0
140125	疯狂咬杀	0
140126	超破坏拳	0
140127	居合斩	0
140128	风花雪月曲	0
140129	拷问	0
140130	木星	0
140131	啄击	0
140132	利爪	0
140133	螺旋生死符	0
140134	佛度拜火三迦叶	0
140135	螺旋生死符	0
140136	佛度拜火三迦叶	0
140137	绣春刀	0
140138	六合刀法	0
140139	十殿阎罗刀	0
140140	长风破浪	0
140141	虎噬山林	0
140142	双龙贯月	0
140143	乌衣宝典	0
140144	恐怖统治	0
140145	哭声	0
140146	南无三满多	0
140147	为虎作伥	0
140148	云雨之乐	0
140149	佛也发火	0
140150	孤魂束缚遮	0
140151	韦陀掌	0
140152	须弥山掌	0
140153	金刚般若掌	0
140154	裂风鞭法	0
140155	峰回路转	0
140156	两仪转太虚	0
140157	曙光女神的宽恕	0
140158	阿西娜的惊叹	0
140159	光之白刃	0
140160	骑士精神	0
140161	棒打狗尾	0
140162	恶犬无牙	0
140163	天下伏狗	0
140164	棒打狗尾	0
140165	恶犬无牙	0
140166	天下伏狗	0
140167	叫花拳	0
140168	叫花棍	0
140169	落叶飘雨	0
140170	傲日狂风	0
140171	破虚空	0
140172	斩无界	0
140173	天地劫	0
140174	万魂归幽	0
140175	阎罗裂魄	0
140176	混沌诛天	0
140177	万千日月	0
140178	残天蚀日	0
140179	残日如来	0
140180	落叶飘雨	0
140181	傲日狂风	0
140182	飘渺魅影	0
140183	一刀起程	0
140184	走剑行刀	0
140185	刀山剑岳	0
140186	摩诃无量	0
140187	抖鳞虎扑式	0
140188	古月照今尘	0
140189	幻影无形	0
140190	寒蝠神掌	0
140191	只手遮天	0
140193	龙虎啸	0
140194	泰山崩	0
140195	镇五岳	0
140196	百花杀	0
140197	玉连环影	0
140198	雪月交光	0
140199	笙歌醉引	0
140200	破浪千雪	0
200001	天翔龍閃	0
200002	劍氣縱橫	0
200003	潇湘夜雨	0
200004	幽谷飞涧	0
200005	力劈华山	0
200006	鲲鹏展翅	0
200007	八方藏刀式	0
200008	缠身摘心刀	0
200009	闭门铁扇刀	0
200010	生死符	0
200011	业火红莲	0
200012	血夜隐	0
200013	夜叉探海	0
200014	一刀两断	0
200015	人剑合一	0
200016	剑二十三	0
200017	万剑归宗	0
200018	独孤九剑	0
200019	逍遥神掌	0
200020	排山倒海	0
200021	排云掌	0
200022	醉拳	0
200023	打狗棒法	0
200024	青龙啸天	0
200025	清音妙剑	0
200026	燃灯古剑	0
200027	满天花雨	0
200028	小李飞刀	0
200029	降龙十八掌	0
200030	飛龍探雲手	0
200031	霹雳弹	0
200032	地狱冥火	0
200033	独孤九剑	0
200034	养由穿杨	0
200035	飞将洞石	0
200036	明月落雕	0
200037	良庖歲更刀	0
200038	游刃必有餘	0
200039	乾坤大挪移—吸	0
200040	乾坤大挪移—推	0
200041	摩诃无量	0
200042	火神炮	0
200043	落英神剑掌	0
[WeaponType]
1	剑
2	刀
3	箭
4	拳
5	气
6	索
7	鞭
8	棍
[End]
